mkt , date    , ADV_ISSUES, DEC_ISSUES, UNCH_ISSUES, ADV_VOLUME, DEC_VOLUME, UNCH_VOLUME ,   NEW_HIGHS, NEW_LOWS
AMEX, 2004-02-06, 570       , 224       , 55         , 263964166 , 12752400  , 25455050    ,            ,         
AMEX, 2004-02-09, 438       , 330       , 81         , 86857296  , 122833601 , 4009751     ,            ,         
AMEX, 2004-02-10, 500       , 302       , 61         , 218304967 , 45073099  , 5648200     ,            ,         
AMEX, 2004-02-11, 559       , 273       , 58         , 241970807 , 125702910 , 7523150     ,            ,         
AMEX, 2004-02-12, 373       , 428       , 63         , 68161019  , 179755199 , 16739180    ,            ,         
AMEX, 2004-02-13, 334       , 428       , 79         , 54466620  , 209483667 , 14654450    ,            ,         
AMEX, 2004-02-17, 483       , 311       , 75         , 200478961 , 44589396  , 5185950     ,            ,         
AMEX, 2004-02-18, 356       , 453       , 64         , 100260153 , 128081265 , 27665550    ,            ,         
AMEX, 2004-02-19, 336       , 476       , 59         , 32988471  , 264733105 , 32077400    ,            ,         
AMEX, 2004-02-20, 298       , 497       , 67         , 29178700  , 304802625 , 14805850    ,            ,         
AMEX, 2004-02-23, 278       , 549       , 69         , 28564440  , 285136207 , 10237400    ,            ,         
AMEX, 2004-02-24, 359       , 454       , 63         , 58742890  , 264437310 , 5316400     ,            ,         
AMEX, 2004-02-25, 462       , 315       , 93         , 190758448 , 46048190  , 4208150     ,            ,         
AMEX, 2004-02-26, 458       , 312       , 95         , 192478910 , 45776211  , 7816250     ,            ,         
AMEX, 2004-02-27, 299       , 139       , 10         , 68291688  , 79442632  , 1930900     ,            ,         
AMEX, 2004-03-01, 534       , 281       , 61         , 241798483 , 26499325  , 10515950    ,            ,         
AMEX, 2004-03-02, 359       , 447       , 70         , 42405870  , 242177245 , 9670050     ,            ,         
AMEX, 2004-03-03, 351       , 431       , 76         , 81012500  , 167118818 , 3583100     ,            ,         
AMEX, 2004-03-04, 488       , 289       , 86         , 174970948 , 66766485  , 7534820     ,            ,         
AMEX, 2004-03-05, 542       , 267       , 73         , 150190223 , 156774452 , 9129320     ,            ,         
AMEX, 2004-03-08, 374       , 451       , 50         , 51580711  , 239606108 , 6523170     ,            ,         
AMEX, 2004-03-09, 311       , 492       , 81         , 59201825  , 244013352 , 10132830    ,            ,         
AMEX, 2004-03-10, 225       , 579       , 56         , 7867140   , 354470295 , 16310700    ,            ,         
AMEX, 2004-03-11, 249       , 562       , 57         , 29393050  , 401815667 , 6205500     ,            ,         
AMEX, 2004-03-12, 452       , 329       , 71         , 276772830 , 38420719  , 2994550     ,            ,         
AMEX, 2004-03-15, 263       , 528       , 71         , 36962711  , 275290711 , 8270605     ,            ,         
AMEX, 2004-03-16, 385       , 423       , 64         , 264433462 , 59244549  , 12247025    ,            ,         
AMEX, 2004-03-17, 545       , 256       , 67         , 262729926 , 18081480  , 7187000     ,            ,         
AMEX, 2004-03-18, 373       , 416       , 58         , 155456249 , 176827263 , 1393850     ,            ,         
AMEX, 2004-03-19, 327       , 467       , 60         , 45402330  , 229650627 , 5373200     ,            ,         
AMEX, 2004-03-22, 214       , 599       , 48         , 59019551  , 333526673 , 1570850     ,            ,         
AMEX, 2004-03-23, 403       , 370       , 78         , 76273608  , 256080495 , 7826010     ,            ,         
AMEX, 2004-03-24, 297       , 467       , 96         , 223419069 , 89149910  , 4392280     ,            ,         
AMEX, 2004-03-25, 507       , 275       , 71         , 325856638 , 34160529  , 12075000    ,            ,         
AMEX, 2004-03-26, 436       , 349       , 67         , 117023809 , 156720071 , 5016750     ,            ,         
AMEX, 2004-03-29, 530       , 285       , 55         , 245786403 , 47891129  , 2944850     ,            ,         
AMEX, 2004-03-30, 466       , 308       , 85         , 226367341 , 49829280  , 8757350     ,            ,         
AMEX, 2004-03-31, 468       , 316       , 59         , 175542868 , 141356566 , 3819920     ,            ,         
AMEX, 2004-04-01, 474       , 310       , 74         , 240542253 , 53422401  , 6145000     ,            ,         
AMEX, 2004-04-02, 485       , 331       , 43         , 301506321 , 68850900  , 3386450     ,            ,         
AMEX, 2004-04-05, 449       , 357       , 71         , 182792640 , 60617584  , 5016100     ,            ,         
AMEX, 2004-04-06, 300       , 480       , 78         , 49831940  , 199299203 , 3711900     ,            ,         
AMEX, 2004-04-07, 355       , 410       , 93         , 56844294  , 208203348 , 8852150     ,            ,         
AMEX, 2004-04-08, 349       , 427       , 62         , 41307290  , 116250548 , 84829550    ,            ,         
AMEX, 2004-04-09, 349       , 427       , 62         , 41315340  , 116271652 , 84877950    ,            ,         
AMEX, 2004-04-12, 388       , 411       , 70         , 159124127 , 52315900  , 7402300     ,            ,         
AMEX, 2004-04-13, 216       , 595       , 56         , 13347100  , 309250376 , 9329550     ,            ,         
AMEX, 2004-04-14, 224       , 582       , 60         , 227726877 , 121898582 , 5766300     ,            ,         
AMEX, 2004-04-15, 372       , 435       , 53         , 60448881  , 278898289 , 18888950    ,            ,         
AMEX, 2004-04-16, 482       , 306       , 69         , 134279954 , 152121192 , 9965110     ,            ,         
AMEX, 2004-04-19, 407       , 391       , 77         , 143616721 , 61546760  , 33737400    ,            ,         
AMEX, 2004-04-20, 252       , 558       , 59         , 27802280  , 298457508 , 6077200     ,            ,         
AMEX, 2004-04-21, 329       , 476       , 59         , 270681470 , 77203309  , 5589900     ,            ,         
AMEX, 2004-04-22, 528       , 267       , 83         , 330588658 , 27588880  , 8481900     ,            ,         
AMEX, 2004-04-23, 372       , 429       , 76         , 165696634 , 66332509  , 9927770     ,            ,         
AMEX, 2004-04-26, 348       , 433       , 77         , 58316249  , 170244478 , 4746950     ,            ,         
AMEX, 2004-04-27, 406       , 396       , 81         , 127634828 , 136382385 , 5751700     ,            ,         
AMEX, 2004-04-28, 189       , 606       , 73         , 11388650  , 335092064 , 10413500    ,            ,         
AMEX, 2004-04-29, 206       , 595       , 60         , 35026551  , 403317754 , 6541300     ,            ,         
AMEX, 2004-04-30, 273       , 513       , 71         , 29823110  , 336286842 , 8130480     ,            ,         
AMEX, 2004-05-03, 382       , 408       , 61         , 221500429 , 67580259  , 6903190     ,            ,         
AMEX, 2004-05-04, 493       , 301       , 78         , 260832030 , 77838075  , 5914150     ,            ,         
AMEX, 2004-05-05, 453       , 330       , 83         , 224961907 , 34586750  , 4209260     ,            ,         
AMEX, 2004-05-06, 207       , 577       , 70         , 28452900  , 274167223 , 10773450    ,            ,         
AMEX, 2004-05-07, 193       , 609       , 70         , 29633301  , 336721694 , 4256920     ,            ,         
AMEX, 2004-05-10, 147       , 697       , 51         , 50159048  , 426640362 , 5196200     ,            ,         
AMEX, 2004-05-11, 492       , 324       , 65         , 287673881 , 32773920  , 3051900     ,            ,         
AMEX, 2004-05-12, 381       , 438       , 68         , 403832249 , 64815190  , 11738350    ,            ,         
AMEX, 2004-05-13, 331       , 438       , 91         , 46567939  , 285853901 , 7900870     ,            ,         
AMEX, 2004-05-14, 362       , 398       , 71         , 119783070 , 197714811 , 4807650     ,            ,         
AMEX, 2004-05-17, 250       , 566       , 59         , 31148770  , 324781303 , 4010700     ,            ,         
AMEX, 2004-05-18, 469       , 334       , 72         , 200137440 , 40944649  , 3944075     ,            ,         
AMEX, 2004-05-19, 444       , 364       , 65         , 93764450  , 266508186 , 12665500    ,            ,         
AMEX, 2004-05-20, 377       , 406       , 84         , 192067629 , 39742080  , 12882050    ,            ,         
AMEX, 2004-05-21, 457       , 326       , 72         , 245539903 , 45423030  , 4901250     ,            ,         
AMEX, 2004-05-24, 488       , 297       , 88         , 223231960 , 51094251  , 7111150     ,            ,         
AMEX, 2004-05-25, 554       , 251       , 69         , 304096175 , 22422220  , 10040950    ,            ,         
AMEX, 2004-05-26, 521       , 301       , 68         , 214535001 , 35676189  , 5911200     ,            ,         
AMEX, 2004-05-27, 548       , 263       , 78         , 247377800 , 29838850  , 10574070    ,            ,         
AMEX, 2004-05-28, 448       , 318       , 83         , 121481380 , 60614265  , 7427800     ,            ,         
AMEX, 2004-06-01, 368       , 414       , 91         , 46697629  , 181849602 , 15580100    ,            ,         
AMEX, 2004-06-02, 434       , 349       , 83         , 96248131  , 169105534 , 7056700     ,            ,         
AMEX, 2004-06-03, 251       , 510       , 81         , 40494031  , 227364850 , 6162850     ,            ,         
AMEX, 2004-06-04, 471       , 312       , 79         , 211576414 , 23522220  , 4483250     ,            ,         
AMEX, 2004-06-07, 528       , 268       , 80         , 260443824 , 52801329  , 18613200    ,            ,         
AMEX, 2004-06-08, 376       , 400       , 99         , 154706292 , 57586110  , 6672050     ,            ,         
AMEX, 2004-06-09, 241       , 537       , 74         , 33828594  , 236243891 , 5152535     ,            ,         
AMEX, 2004-06-10, 430       , 345       , 82         , 151540768 , 35645115  , 8141200     ,            ,         
AMEX, 2004-06-14, 210       , 583       , 80         , 18643630  , 222602063 , 2010250     ,            ,         
AMEX, 2004-06-15, 513       , 284       , 76         , 233813353 , 18463227  , 4301350     ,            ,         
AMEX, 2004-06-16, 397       , 372       , 94         , 50640599  , 138551940 , 16969350    ,            ,         
AMEX, 2004-06-17, 403       , 368       , 78         , 56296850  , 160294688 , 1796600     ,            ,         
AMEX, 2004-06-18, 410       , 348       , 83         , 149410352 , 60625090  , 8787750     ,            ,         
AMEX, 2004-06-21, 344       , 450       , 78         , 31634170  , 150068013 , 3066557     ,            ,         
AMEX, 2004-06-22, 400       , 392       , 98         , 208756819 , 24630040  , 5342400     ,            ,         
AMEX, 2004-06-23, 495       , 315       , 81         , 215967900 , 25701094  , 3458650     ,            ,         
AMEX, 2004-06-24, 451       , 358       , 68         , 56295100  , 187263670 , 2516640     ,            ,         
AMEX, 2004-06-25, 417       , 377       , 73         , 168786609 , 82270956  , 9640450     ,            ,         
AMEX, 2004-06-28, 340       , 460       , 76         , 27330545  , 225339113 , 3347600     ,            ,         
AMEX, 2004-06-29, 395       , 388       , 83         , 157590052 , 35547549  , 12725050    ,            ,         
AMEX, 2004-06-30, 585       , 229       , 74         , 294472038 , 9866075   , 4700180     ,            ,         
AMEX, 2004-07-01, 335       , 473       , 67         , 24163550  , 268026556 , 4227850     ,            ,         
AMEX, 2004-07-02, 405       , 352       , 80         , 49568460  , 147907752 , 5126200     ,            ,         
AMEX, 2004-07-06, 253       , 538       , 78         , 11821950  , 266721000 , 1471500     ,            ,         
AMEX, 2004-07-07, 415       , 372       , 81         , 183498558 , 41396650  , 6987600     ,            ,         
AMEX, 2004-07-08, 263       , 517       , 97         , 29892030  , 238990744 , 3762290     ,            ,         
AMEX, 2004-07-09, 416       , 367       , 71         , 175130411 , 23570940  , 6620350     ,            ,         
AMEX, 2004-07-12, 344       , 448       , 69         , 73673681  , 141353266 , 2462880     ,            ,         
AMEX, 2004-07-13, 407       , 391       , 76         , 73719350  , 114372852 , 9292920     ,            ,         
AMEX, 2004-07-14, 343       , 450       , 87         , 33502555  , 249097388 , 4686000     ,            ,         
AMEX, 2004-07-15, 363       , 420       , 82         , 38192740  , 183802763 , 5461100     ,            ,         
AMEX, 2004-07-16, 353       , 424       , 77         , 42141210  , 215923308 , 5145150     ,            ,         
AMEX, 2004-07-19, 292       , 496       , 94         , 35025050  , 220039257 , 2201050     ,            ,         
AMEX, 2004-07-20, 411       , 375       , 83         , 234145796 , 38439269  , 3722650     ,            ,         
AMEX, 2004-07-21, 252       , 562       , 75         , 15417020  , 309105482 , 2475250     ,            ,         
AMEX, 2004-07-22, 300       , 511       , 66         , 285756267 , 49426790  , 3684650     ,            ,         
AMEX, 2004-07-23, 218       , 554       , 96         , 10100950  , 250954485 , 6254550     ,            ,         
AMEX, 2004-07-26, 251       , 570       , 69         , 17203010  , 258704523 , 2370900     ,            ,         
AMEX, 2004-07-27, 482       , 328       , 64         , 254584143 , 33801100  , 2302800     ,            ,         
AMEX, 2004-07-28, 396       , 382       , 94         , 123836620 , 215582303 , 10087625    ,            ,         
AMEX, 2004-07-29, 530       , 256       , 74         , 233393026 , 18028330  , 11967650    ,            ,         
AMEX, 2004-07-30, 505       , 259       , 93         , 187922731 , 23699950  , 5110300     ,            ,         
AMEX, 2004-08-02, 426       , 391       , 84         , 172058652 , 32223550  , 7658730     ,            ,         
AMEX, 2004-08-03, 338       , 424       , 98         , 28445840  , 186228067 , 8429950     ,            ,         
AMEX, 2004-08-04, 299       , 496       , 67         , 153331638 , 86946409  , 2261150     ,            ,         
AMEX, 2004-08-05, 240       , 550       , 72         , 13231010  , 261610241 , 2542750     ,            ,         
AMEX, 2004-08-06, 260       , 545       , 64         , 24664435  , 363689925 , 2462500     ,            ,         
AMEX, 2004-08-09, 310       , 472       , 70         , 158561700 , 49076280  , 3180920     ,            ,         
AMEX, 2004-08-10, 450       , 337       , 74         , 236615979 , 24865884  , 8284150     ,            ,         
AMEX, 2004-08-11, 305       , 480       , 78         , 31852775  , 275293516 , 2766700     ,            ,         
AMEX, 2004-08-12, 248       , 558       , 69         , 15920060  , 248061998 , 5835400     ,            ,         
AMEX, 2004-08-13, 434       , 369       , 74         , 193642002 , 30051700  , 10424600    ,            ,         
AMEX, 2004-08-16, 516       , 285       , 75         , 206665093 , 21280790  , 3656550     ,            ,         
AMEX, 2004-08-17, 507       , 313       , 63         , 193076700 , 45460550  , 4308700     ,            ,         
AMEX, 2004-08-18, 540       , 260       , 64         , 237575618 , 13482880  , 1839900     ,            ,         
AMEX, 2004-08-19, 416       , 389       , 80         , 50380361  , 196497325 , 7137350     ,            ,         
AMEX, 2004-08-20, 535       , 256       , 76         , 231839006 , 13955377  , 3783500     ,            ,         
AMEX, 2004-08-23, 351       , 445       , 80         , 110418874 , 96068112  , 3790350     ,            ,         
AMEX, 2004-08-24, 342       , 444       , 103        , 76480759  , 163707000 , 4787750     ,            ,         
AMEX, 2004-08-25, 521       , 267       , 84         , 216949384 , 13463700  , 5107800     ,            ,         
AMEX, 2004-08-26, 408       , 370       , 96         , 40970950  , 109528742 , 30341910    ,            ,         
AMEX, 2004-08-27, 500       , 293       , 80         , 139858070 , 12396470  , 6364260     ,            ,         
AMEX, 2004-08-30, 317       , 462       , 89         , 21269630  , 149979754 , 1489950     ,            ,         
AMEX, 2004-08-31, 479       , 310       , 85         , 185970084 , 46229380  , 2399150     ,            ,         
AMEX, 2004-09-01, 488       , 294       , 84         , 218004067 , 26602490  , 5526650     ,            ,         
AMEX, 2004-09-02, 496       , 283       , 92         , 189635446 , 18874910  , 6986400     ,            ,         
AMEX, 2004-09-03, 331       , 413       , 91         , 26035810  , 183278267 , 3534400     ,            ,         
AMEX, 2004-09-07, 475       , 316       , 88         , 188091477 , 54363005  , 2634425     ,            ,         
AMEX, 2004-09-08, 370       , 420       , 87         , 32489550  , 191435996 , 15258100    ,            ,         
AMEX, 2004-09-09, 481       , 325       , 81         , 181919010 , 61694750  , 9507850     ,            ,         
AMEX, 2004-09-10, 451       , 326       , 98         , 207892866 , 25316870  , 9147550     ,            ,         
AMEX, 2004-09-13, 497       , 325       , 80         , 248871012 , 24325270  , 3015240     ,            ,         
AMEX, 2004-09-14, 425       , 367       , 85         , 163894693 , 32651981  , 7006150     ,            ,         
AMEX, 2004-09-15, 290       , 478       , 98         , 30824410  , 201832141 , 6064020     ,            ,         
AMEX, 2004-09-16, 456       , 313       , 87         , 152044741 , 30529984  , 4709850     ,            ,         
AMEX, 2004-09-17, 436       , 337       , 95         , 171473948 , 48723489  , 4750400     ,            ,         
AMEX, 2004-09-20, 363       , 441       , 96         , 159887059 , 91689672  , 10215050    ,            ,         
AMEX, 2004-09-21, 514       , 298       , 73         , 230943006 , 21154450  , 7244950     ,            ,         
AMEX, 2004-09-22, 273       , 535       , 78         , 24912580  , 246786959 , 6634750     ,            ,         
AMEX, 2004-09-23, 374       , 412       , 86         , 62573370  , 202752607 , 4511400     ,            ,         
AMEX, 2004-09-24, 386       , 393       , 89         , 107575951 , 149588910 , 5840680     ,            ,         
AMEX, 2004-09-27, 280       , 508       , 88         , 29991855  , 205043987 , 4027825     ,            ,         
AMEX, 2004-09-28, 492       , 321       , 78         , 228770998 , 38036805  , 5585400     ,            ,         
AMEX, 2004-09-29, 448       , 330       , 85         , 206366281 , 58629181  , 6897000     ,            ,         
AMEX, 2004-09-30, 471       , 312       , 93         , 181589959 , 75543748  , 13058900    ,            ,         
AMEX, 2004-10-01, 548       , 270       , 77         , 286894372 , 25621660  , 5055070     ,            ,         
AMEX, 2004-10-04, 463       , 356       , 77         , 231772402 , 42948890  , 6589850     ,            ,         
AMEX, 2004-10-05, 383       , 404       , 111        , 200776848 , 46880979  , 9723550     ,            ,         
AMEX, 2004-10-06, 479       , 322       , 74         , 201441710 , 46315750  , 4971050     ,            ,         
AMEX, 2004-10-07, 294       , 506       , 81         , 16508400  , 229714169 , 9727725     ,            ,         
AMEX, 2004-10-08, 389       , 404       , 81         , 68653778  , 234739913 , 13405600    ,            ,         
AMEX, 2004-10-11, 421       , 350       , 91         , 130877998 , 29145050  , 13285050    ,            ,         
AMEX, 2004-10-12, 291       , 505       , 87         , 10915150  , 248465442 , 4723450     ,            ,         
AMEX, 2004-10-13, 305       , 492       , 86         , 39535512  , 292108224 , 6057600     ,            ,         
AMEX, 2004-10-14, 294       , 487       , 99         , 35903065  , 246090892 , 5676940     ,            ,         
AMEX, 2004-10-15, 491       , 310       , 73         , 281951805 , 21932060  , 4366190     ,            ,         
AMEX, 2004-10-18, 386       , 391       , 103        , 219688147 , 60288581  , 3815050     ,            ,         
AMEX, 2004-10-19, 339       , 474       , 74         , 43025240  , 271018899 , 6327780     ,            ,         
AMEX, 2004-10-20, 419       , 380       , 90         , 215630202 , 104413490 , 4110500     ,            ,         
AMEX, 2004-10-21, 484       , 312       , 74         , 270385109 , 33259249  , 13108500    ,            ,         
AMEX, 2004-10-22, 321       , 482       , 100        , 27148765  , 248086170 , 10544150    ,            ,         
AMEX, 2004-10-25, 382       , 438       , 70         , 79852311  , 196004427 , 9651700     ,            ,         
AMEX, 2004-10-26, 504       , 315       , 80         , 234228253 , 45962131  , 6341150     ,            ,         
AMEX, 2004-10-27, 508       , 311       , 87         , 335615600 , 48363831  , 24031480    ,            ,         
AMEX, 2004-10-28, 432       , 386       , 82         , 221084224 , 89202378  , 27311450    ,            ,         
AMEX, 2004-10-29, 464       , 326       , 90         , 78857593  , 196661549 , 5609400     ,            ,         
AMEX, 2004-11-01, 452       , 383       , 77         , 167402671 , 72743729  , 4152600     ,            ,         
AMEX, 2004-11-02, 384       , 422       , 100        , 221876102 , 103829869 , 8021400     ,            ,         
AMEX, 2004-11-03, 565       , 260       , 79         , 331696526 , 38256850  , 23502500    ,            ,         
AMEX, 2004-11-04, 545       , 272       , 97         , 287318994 , 38231241  , 8301250     ,            ,         
AMEX, 2004-11-05, 484       , 344       , 84         , 305338642 , 55603239  , 5902250     ,            ,         
AMEX, 2004-11-08, 337       , 486       , 76         , 130982769 , 114865154 , 3685850     ,            ,         
AMEX, 2004-11-09, 452       , 373       , 70         , 68464598  , 204924193 , 6398450     ,            ,         
AMEX, 2004-11-10, 435       , 360       , 105        , 137905142 , 152137052 , 9024020     ,            ,         
AMEX, 2004-11-11, 535       , 296       , 74         , 226697075 , 43432845  , 5128500     ,            ,         
AMEX, 2004-11-12, 568       , 260       , 80         , 280791538 , 32072700  , 4666260     ,            ,         
AMEX, 2004-11-15, 470       , 389       , 64         , 182499038 , 76292590  , 11058350    ,            ,         
AMEX, 2004-11-16, 364       , 486       , 76         , 48490020  , 223891120 , 25210975    ,            ,         
AMEX, 2004-11-17, 544       , 295       , 79         , 311714019 , 32761650  , 13700270    ,            ,         
AMEX, 2004-11-18, 445       , 395       , 86         , 206406257 , 57660149  , 10554650    ,            ,         
AMEX, 2004-11-19, 310       , 515       , 87         , 64659240  , 274997581 , 14882500    ,            ,         
AMEX, 2004-11-22, 484       , 354       , 72         , 213298920 , 45390099  , 11606480    ,            ,         
AMEX, 2004-11-23, 446       , 377       , 85         , 125898879 , 149587998 , 4102650     ,            ,         
AMEX, 2004-11-24, 547       , 269       , 93         , 199759146 , 23322084  , 7892400     ,            ,         
AMEX, 2004-11-26, 482       , 240       , 72         , 64384230  , 48436151  , 30893100    ,            ,         
AMEX, 2004-11-29, 390       , 449       , 75         , 73944270  , 253184814 , 26006550    ,            ,         
AMEX, 2004-11-30, 357       , 485       , 73         , 125522130 , 205423552 , 6979450     ,            ,         
AMEX, 2004-12-01, 529       , 327       , 77         , 168617272 , 79555701  , 6062000     ,            ,         
AMEX, 2004-12-02, 382       , 459       , 73         , 161990501 , 102969330 , 3841100     ,            ,         
AMEX, 2004-12-03, 497       , 340       , 67         , 111701071 , 129528350 , 4620550     ,            ,         
AMEX, 2004-12-06, 353       , 471       , 82         , 90159600  , 105007389 , 5724950     ,            ,         
AMEX, 2004-12-07, 249       , 513       , 82         , 36519810  , 167464750 , 12596300    ,            ,         
AMEX, 2004-12-08, 440       , 395       , 74         , 137118668 , 83842745  , 20510550    ,            ,         
AMEX, 2004-12-09, 419       , 405       , 81         , 125471158 , 110479797 , 6361400     ,            ,         
AMEX, 2004-12-10, 471       , 372       , 66         , 122370994 , 71342155  , 4164850     ,            ,         
AMEX, 2004-12-13, 537       , 316       , 68         , 164546424 , 31495080  , 6161610     ,            ,         
AMEX, 2004-12-14, 490       , 369       , 75         , 139957474 , 46689510  , 6333400     ,            ,         
AMEX, 2004-12-15, 574       , 283       , 69         , 167121828 , 39331030  , 8175850     ,            ,         
AMEX, 2004-12-16, 359       , 509       , 59         , 84328840  , 164907202 , 3622200     ,            ,         
AMEX, 2004-12-17, 380       , 450       , 78         , 57882791  , 173013069 , 7592400     ,            ,         
AMEX, 2004-12-20, 383       , 474       , 69         , 115273133 , 83492873  , 4222950     ,            ,         
AMEX, 2004-12-21, 549       , 299       , 66         , 135332252 , 32393230  , 9285800     ,            ,         
AMEX, 2004-12-22, 494       , 355       , 72         , 127745088 , 58396000  , 5464750     ,            ,         
AMEX, 2004-12-23, 499       , 340       , 84         , 118257321 , 28107770  , 18510550    ,            ,         
AMEX, 2004-12-27, 376       , 447       , 73         , 63231650  , 100628762 , 8061740     ,            ,         
AMEX, 2004-12-28, 527       , 327       , 71         , 105063780 , 44702660  , 5392535     ,            ,         
AMEX, 2004-12-29, 438       , 397       , 77         , 93121889  , 62547881  , 6736400     ,            ,         
AMEX, 2004-12-30, 501       , 344       , 79         , 61549761  , 75543398  , 5986550     ,            ,         
AMEX, 2004-12-31, 472       , 349       , 84         , 57333401  , 86918939  , 9053510     ,            ,         
AMEX, 2005-01-03, 291       , 576       , 51         , 23431210  , 199450917 , 6719500     ,            ,         
AMEX, 2005-01-04, 247       , 630       , 56         , 44730979  , 244582393 , 9536750     ,            ,         
AMEX, 2005-01-05, 266       , 576       , 70         , 28718700  , 211388936 , 12871725    ,            ,         
AMEX, 2005-01-06, 433       , 387       , 69         , 147448222 , 74116181  , 16461000    ,            ,         
AMEX, 2005-01-07, 337       , 472       , 72         , 58662098  , 164368536 , 7055850     ,            ,         
AMEX, 2005-01-10, 489       , 339       , 76         , 156302702 , 47244100  , 7905250     ,            ,         
AMEX, 2005-01-11, 297       , 524       , 80         , 48704366  , 185001426 , 5901850     ,            ,         
AMEX, 2005-01-12, 440       , 401       , 58         , 194251061 , 39280350  , 9042800     ,            ,         
AMEX, 2005-01-13, 379       , 453       , 80         , 62017860  , 159140337 , 3696190     ,            ,         
AMEX, 2005-01-14, 511       , 310       , 79         , 144885353 , 37427049  , 4692470     ,            ,         
AMEX, 2005-01-18, 553       , 289       , 64         , 185338177 , 36409809  , 4474490     ,            ,         
AMEX, 2005-01-19, 323       , 499       , 81         , 25240225  , 161282743 , 6210400     ,            ,         
AMEX, 2005-01-20, 257       , 574       , 70         , 30883895  , 201088329 , 2788510     ,            ,         
AMEX, 2005-01-21, 383       , 441       , 79         , 71745159  , 146383598 , 3624880     ,            ,         
AMEX, 2005-01-24, 293       , 543       , 70         , 47253369  , 171021658 , 4343650     ,            ,         
AMEX, 2005-01-25, 394       , 425       , 87         , 155290389 , 60261581  , 16873350    ,            ,         
AMEX, 2005-01-26, 510       , 330       , 76         , 167932228 , 20264660  , 2554500     ,            ,         
AMEX, 2005-01-27, 439       , 383       , 81         , 144334851 , 55184375  , 3074250     ,            ,         
AMEX, 2005-01-28, 357       , 429       , 87         , 29296560  , 98181208  , 67458898    ,            ,         
AMEX, 2005-01-31, 531       , 305       , 65         , 149393797 , 31534640  , 17779300    ,            ,         
AMEX, 2005-02-01, 518       , 300       , 72         , 163939947 , 34471124  , 14850500    ,            ,         
AMEX, 2005-02-02, 552       , 296       , 81         , 154815363 , 32679115  , 13760050    ,            ,         
AMEX, 2005-02-03, 307       , 488       , 85         , 44585170  , 136653475 , 10488150    ,            ,         
AMEX, 2005-02-04, 587       , 274       , 49         , 172496287 , 38733950  , 6064650     ,            ,         
AMEX, 2005-02-07, 425       , 406       , 72         , 43854411  , 141906647 , 7364000     ,            ,         
AMEX, 2005-02-08, 461       , 360       , 93         , 121694860 , 58480439  , 5115750     ,            ,         
AMEX, 2005-02-09, 321       , 513       , 71         , 42450750  , 168704831 , 7667300     ,            ,         
AMEX, 2005-02-10, 492       , 375       , 45         , 186245850 , 33660085  , 2212450     ,            ,         
AMEX, 2005-02-11, 540       , 307       , 75         , 167018059 , 18445210  , 6039500     ,            ,         
AMEX, 2005-02-14, 470       , 357       , 93         , 69635300  , 93184301  , 7882600     ,            ,         
AMEX, 2005-02-15, 450       , 406       , 76         , 139372013 , 50819730  , 5243650     ,            ,         
AMEX, 2005-02-16, 432       , 394       , 87         , 111735811 , 69573501  , 9196650     ,            ,         
AMEX, 2005-02-17, 326       , 495       , 97         , 37846420  , 162580430 , 6536570     ,            ,         
AMEX, 2005-02-18, 354       , 470       , 70         , 139221800 , 58763951  , 9123700     ,            ,         
AMEX, 2005-02-21, 354       , 470       , 70         , 139242498 , 58785051  , 9123700     ,            ,         
AMEX, 2005-02-22, 301       , 579       , 49         , 52344574  , 236079844 , 3837700     ,            ,         
AMEX, 2005-02-23, 439       , 406       , 81         , 166417979 , 66418190  , 6241700     ,            ,         
AMEX, 2005-02-24, 454       , 386       , 70         , 180379554 , 62504950  , 3792930     ,            ,         
AMEX, 2005-02-25, 572       , 276       , 73         , 228153387 , 20030095  , 5087750     ,            ,         
AMEX, 2005-02-28, 362       , 496       , 63         , 48874380  , 226801601 , 4617450     ,            ,         
AMEX, 2005-03-01, 455       , 384       , 67         , 145910629 , 70059320  , 7381700     ,            ,         
AMEX, 2005-03-02, 410       , 419       , 73         , 71443139  , 169690102 , 4121975     ,            ,         
AMEX, 2005-03-03, 427       , 390       , 91         , 144942189 , 74555700  , 9351250     ,            ,         
AMEX, 2005-03-04, 576       , 258       , 78         , 193250349 , 38637371  , 12584650    ,            ,         
AMEX, 2005-03-07, 473       , 380       , 64         , 115618388 , 77486816  , 8794470     ,            ,         
AMEX, 2005-03-08, 344       , 491       , 67         , 61517865  , 155194361 , 5773025     ,            ,         
AMEX, 2005-03-09, 255       , 576       , 74         , 58262409  , 213384346 , 5485900     ,            ,         
AMEX, 2005-03-10, 278       , 558       , 71         , 146026313 , 115467078 , 6656150     ,            ,         
AMEX, 2005-03-11, 354       , 472       , 80         , 68854602  , 153686138 , 6373550     ,            ,         
AMEX, 2005-03-14, 398       , 458       , 61         , 132738566 , 54697400  , 5003505     ,            ,         
AMEX, 2005-03-15, 325       , 529       , 73         , 41357151  , 190110383 , 7557400     ,            ,         
AMEX, 2005-03-16, 246       , 603       , 75         , 51458050  , 195335567 , 15298450    ,            ,         
AMEX, 2005-03-17, 400       , 426       , 71         , 147657847 , 106314701 , 12911650    ,            ,         
AMEX, 2005-03-18, 306       , 489       , 86         , 51717880  , 180168192 , 6063750     ,            ,         
